elf0012223.003	Medium
elf0016752.003	Medium
elf0003193.003	Medium
elf0022250.002	Medium
elf0008497.002	Medium
elf0008497.004	Medium
elf0024610.002	Medium
elf0003276.003	Medium
elf0026072.002	Medium
elf0004340.003	Medium
elf0019968.002	Medium
elf0023151.002	Medium
elf0019629.002	Medium
elf0007965.002	Medium
elf0027834.002	Medium
elf0009823.003	Medium
elf0025974.002	Medium
elf0023909.002	Medium
elf0022285.003	Medium
elf0022285.004	Medium
elf0019059.003	Medium
elf0003875.003	Medium
elf0001833.002	Medium
elf0022185.003	Medium
elf0001697.003	Medium
elf0016345.002	Medium
elf0025947.003	Medium
elf0025229.003	Medium
elf0006977.003	Medium
elf0007643.003	Medium
elf0015021.002	Medium
elf0025933.003	Medium
elf0019970.002	Medium
elf0002404.003	Medium
elf0020069.002	Medium
elf0020841.002	Medium
elf0008889.002	Medium
elf0013160.002	Medium
elf0023095.006	Medium
elf0024938.003	Medium
elf0020907.003	Medium
elf0011965.002	Medium
elf0013142.003	Medium
elf0005683.003	Medium
elf0017163.002	Medium
elf0001756.003	Medium
elf0011631.002	Medium
elf0016569.003	Medium
elf0006052.003	Medium
elf0002782.002	Medium
elf0026329.003	Medium
elf0012288.002	Medium
elf0000400.002	Medium
elf0004083.003	Medium
elf0003198.003	Medium
elf0017400.003	Medium
elf0025200.002	Medium
elf0010906.003	Medium
elf0019746.003	Medium
elf0023922.002	Medium
elf0020664.002	Medium
elf0003697.002	Medium
elf0016302.003	Medium
elf0016303.002	Medium
elf0009598.002	Medium
elf0007915.003	Medium
elf0013686.003	Medium
elf0023499.002	Medium
elf0017936.002	Medium
elf0003613.002	Medium
elf0003613.004	Medium
elf0022307.003	Medium
elf0001125.002	Medium
elf0007100.003	Medium
elf0017153.002	Medium
elf0018684.002	Medium
elf0018684.004	Medium
elf0018684.006	Medium
elf0008538.002	Medium
elf0020281.002	Medium
elf0022431.002	Medium
elf0022431.004	Medium
elf0020940.003	Medium
elf0006408.002	Medium
elf0006408.004	Medium
elf0010206.002	Medium
elf0019392.002	Medium
elf0019508.002	Medium
elf0003168.003	Medium
elf0017677.003	Medium
elf0001861.003	Medium
elf0003497.002	Medium
elf0005843.002	Medium
elf0005843.004	Medium
elf0024477.002	Medium
elf0026156.002	Medium
elf0026189.002	Medium
elf0026189.003	Medium
elf0007174.003	Medium
elf0009189.002	Medium
elf0025919.002	Medium
elf0001853.002	Medium
elf0002695.003	Medium
elf0014740.003	Medium
elf0015608.002	Medium
elf0017034.003	Medium
elf0025667.002	Medium
elf0025667.004	Medium
elf0005635.002	Medium
elf0006875.002	Medium
elf0017420.003	Medium
elf0017420.004	Medium
elf0017476.003	Medium
elf0022917.002	Medium
elf0006627.002	Medium
elf0011562.003	Medium
elf0014214.002	Medium
elf0014214.004	Medium
elf0000207.003	Medium
elf0009269.002	Medium
elf0021117.003	Medium
elf0022202.002	Medium
elf0021348.003	Medium
elf0021532.003	Medium
elf0020471.003	Medium
elf0026006.003	Medium
elf0003278.003	Medium
elf0006749.003	Medium
elf0008171.002	Medium
elf0012752.003	Medium
elf0025885.003	Medium
elf0012006.002	Medium
elf0004392.002	Medium
elf0010953.002	Medium
elf0023313.002	Medium
elf0030043.002	Medium
elf0005600.002	Medium
elf0030038.002	Medium
elf0003496.002	Medium
elf0008985.003	Medium
elf0008985.004	Medium
elf0012583.003	Medium
elf0003605.003	Medium
elf0004769.003	Medium
elf0013387.002	Medium
elf0015748.003	Medium
elf0020349.002	Medium
elf0020349.004	Medium
elf0014008.002	Medium
elf0026525.002	Medium
elf0008557.003	Medium
elf0017009.003	Medium
elf0021178.002	Medium
elf0021178.003	Medium
elf0021178.005	Medium
elf0021423.003	Medium
elf0021831.002	Medium
elf0019352.003	Medium
elf0019639.003	Medium
elf0009713.003	Medium
elf0010092.003	Medium
elf0002592.003	Medium
elf0005643.002	Medium
elf0002586.003	Medium
elf0027831.002	Medium
elf0016356.003	Medium
elf0014009.002	Medium
elf0001311.003	Medium
elf0017511.002	Medium
elf0000157.004	Medium
elf0000157.006	Medium
elf0026536.003	Medium
elf0001547.002	Medium
elf0006691.002	Medium
elf0018235.002	Medium
elf0027822.002	Medium
elf0021599.003	Medium
elf0000830.003	Medium
elf0000495.002	Medium
elf0001804.002	Medium
elf0015977.003	Medium
elf0023994.002	Medium
elf0023790.002	Medium
elf0006717.003	Medium
elf0014733.002	Medium
elf0024182.002	Medium
elf0007034.003	Medium
elf0016607.003	Medium
elf0016223.002	Medium
elf0023989.003	Medium
elf0027443.002	Low
elf0010967.002	Low
elf0012404.002	Low
elf0012405.002	Low
elf0004492.002	Low
elf0021949.003	Low
elf0000396.002	Low
elf0015362.002	Low
elf0006968.003	Low
elf0007359.002	Low
elf0007359.003	Low
elf0007359.004	Low
elf0008589.002	Low
elf0007933.002	Low
elf0007933.003	Low
elf0007933.004	Low
elf0018203.002	Low
elf0025875.002	Low
elf0025876.002	Low
elf0025719.002	Low
elf0011739.002	Low
elf0021698.002	Low
elf0012909.002	Low
elf0007509.002	Low
elf0007509.003	Low
elf0007509.005	Low
elf0014258.002	Low
elf0000229.002	Low
elf0025328.002	Low
elf0000613.002	Low
elf0014366.002	Low
elf0026709.002	Low
elf0004187.002	Low
elf0004187.003	Low
elf0001031.002	Low
elf0026493.002	Low
elf0026690.002	Low
elf0012087.002	Low
elf0016640.002	Low
elf0012640.002	Low
elf0025442.002	Low
elf0025442.003	Low
elf0005464.002	Low
elf0006720.004	Low
elf0013694.002	Low
elf0004259.002	Low
elf0004259.003	Low
elf0018809.002	Low
elf0025030.002	Low
elf0025030.003	Low
elf0011203.002	Low
elf0000019.002	Low
elf0000019.003	Low
elf0000019.004	Low
elf0011976.002	Low
elf0014949.002	Low
elf0014949.004	Low
elf0020840.002	Low
elf0020840.003	Low
elf0020800.002	Low
elf0016087.002	Low
elf0003237.002	Low
elf0003237.003	Low
elf0007612.002	Low
elf0006853.002	Low
elf0023264.002	Low
elf0015123.003	Low
elf0015011.002	Low
elf0025160.002	Low
elf0025160.003	Low
elf0025430.002	Low
elf0012972.002	Low
elf0007442.002	Low
elf0019658.002	Low
elf0026544.002	Low
elf0001395.002	Low
elf0011515.002	Low
elf0025026.002	Low
elf0007931.002	Low
elf0005939.003	Low
elf0005939.002	Low
elf0005939.004	Low
elf0003386.002	Low
elf0023110.004	Low
elf0007777.002	Low
elf0015758.002	Low
elf0015758.003	Low
elf0024539.002	Low
elf0011530.002	Low
elf0015643.002	Low
elf0025216.002	Low
elf0025216.003	Low
elf0025216.004	Low
elf0013657.002	Low
elf0009965.002	Low
elf0013842.003	Low
elf0004343.002	Low
elf0012220.002	Low
elf0015322.003	Low
elf0004786.002	Low
elf0026108.002	Low
elf0010721.002	Low
elf0032715.002	Low
elf0017908.002	Low
elf0020911.002	Low
elf0020911.003	Low
elf0018949.002	Low
elf0018949.003	Low
elf0023321.004	Low
elf0016588.002	Low
elf0026228.002	Low
elf0006766.002	Low
elf0017558.002	Low
elf0011904.002	Low
elf0003986.002	Low
elf0003986.004	Low
elf0000382.002	Low
elf0011926.004	Low
elf0001148.002	Low
elf0012497.002	Low
elf0026522.002	Low
elf0010460.003	Low
elf0013874.002	Low
elf0005631.002	Low
elf0016324.002	Low
elf0008387.002	Low
elf0023323.002	Low
elf0015168.002	Low
elf0011373.002	Low
elf0009677.002	Low
elf0015873.002	Low
elf0004606.002	Low
elf0004652.002	Low
elf0018996.002	Low
elf0026083.002	Low
elf0012478.002	Low
elf0014445.002	Low
elf0014445.003	Low
elf0021796.002	Low
elf0021796.003	Low
elf0014954.002	Low
elf0001996.002	Low
elf0014582.002	Low
elf0014582.003	Low
elf0021945.002	Low
elf0021945.003	Low
elf0001976.002	Low
elf0001976.003	Low
elf0024077.002	Low
elf0017207.003	Low
elf0007149.002	Low
elf0007742.003	Low
elf0011908.002	Low
elf0011908.003	Low
elf0011908.004	Low
elf0014157.002	Low
elf0000452.002	Low
elf0008329.002	Low
elf0008464.002	Low
elf0008464.003	Low
elf0014972.003	Low
elf0004264.002	Low
elf0004230.002	Low
elf0017853.002	Low
elf0012994.002	Low
elf0024921.002	Low
elf0018585.002	Low
elf0020042.002	Low
elf0020042.003	Low
elf0019111.002	Low
elf0019111.003	Low
elf0009866.002	Low
elf0024955.002	Low
elf0022438.002	Low
elf0022438.003	Low
elf0014833.002	Low
elf0008574.002	Low
elf0032727.002	Low
elf0007791.002	Low
elf0007791.003	Low
elf0013239.002	Low
elf0013239.004	Low
elf0009392.002	Low
elf0017242.002	Low
elf0017790.002	Low
elf0011429.002	Low
elf0005728.002	Low
elf0005728.003	Low
elf0015355.002	Low
elf0015355.003	Low
elf0006242.002	Low
elf0008262.002	Low
elf0002716.002	Low
elf0022999.002	Low
elf0022999.004	Low
elf0017764.002	Low
elf0025405.002	Low
elf0025405.003	Low
elf0030023.002	Low
elf0030023.003	Low
elf0017506.002	Low
elf0022455.002	Low
elf0022455.004	Low
elf0018231.002	Low
elf0018231.004	Low
elf0009917.003	Low
elf0008408.003	Low
elf0012389.002	Low
elf0012973.002	Low
elf0020628.002	Low
elf0020628.003	Low
elf0002496.002	Low
elf0002496.003	Low
elf0000341.002	Low
elf0004604.002	Low
elf0004536.002	Low
elf0014899.002	Low
elf0020949.002	Low
elf0014834.002	Low
elf0014834.003	Low
elf0009329.002	Low
elf0010441.002	Low
elf0010441.003	Low
elf0010441.005	Low
elf0010441.006	Low
elf0005849.002	Low
elf0007225.002	Low
elf0005128.002	Low
elf0003137.002	Low
elf0017639.002	Low
elf0017639.003	Low
elf0017639.006	Low
elf0002504.002	Low
elf0002504.004	Low
elf0018031.002	Low
elf0004049.002	Low
elf0000360.002	Low
elf0000360.004	Low
elf0000360.006	Low
elf0002361.002	Low
elf0002361.004	Low
elf0020346.002	Low
elf0004651.002	Low
elf0004651.004	Low
elf0004651.005	Low
elf0012528.002	Low
elf0012528.004	Low
elf0008275.002	Low
elf0008275.004	Low
elf0014564.002	Low
elf0001899.002	Low
elf0000161.002	Low
elf0016243.003	Low
elf0003902.002	Low
elf0003902.003	Low
elf0003902.004	Low
elf0003902.005	Low
elf0003902.006	Low
elf0003902.007	Low
elf0018227.002	Low
elf0003344.002	Low
elf0003344.005	Low
elf0007028.002	Low
elf0024507.002	Low
elf0024507.003	Low
elf0001986.002	Low
elf0021049.002	Low
elf0021049.003	Low
elf0021049.005	Low
elf0015137.003	Low
elf0001539.002	Low
elf0017179.002	Low
elf0017179.003	Low
elf0007411.002	Low
elf0007411.003	Low
elf0003568.002	Low
elf0003568.003	Low
elf0003568.005	Low
elf0012974.002	Low
elf0001936.002	Low
elf0018217.002	Low
elf0010733.002	Low
elf0000525.002	Low
elf0012446.003	Low
elf0022967.002	Low
elf0003336.002	Low
elf0026530.002	Low
elf0003507.002	Low
elf0016865.003	Low
elf0016865.004	Low
elf0016865.006	Low
elf0012189.002	Low
elf0018151.002	Low
elf0001406.002	Low
elf0020232.002	Low
elf0004701.002	Low
elf0004701.003	Low
elf0005882.002	Low
elf0005882.003	Low
elf0003942.002	Low
elf0026567.003	Low
elf0009084.002	Low
elf0019265.002	Low
elf0009284.002	Low
elf0025854.003	Low
elf0004174.002	Low
elf0008444.002	Low
elf0008444.003	Low
elf0008444.004	Low
elf0008444.006	Low
elf0014979.002	Low
elf0013442.002	Low
elf0010126.003	Low
elf0013549.002	Low
elf0013549.004	Low
elf0004828.002	Low
elf0005137.002	Low
elf0032728.002	Low
elf0015342.002	Low
elf0006760.002	Low
elf0010481.002	Low
elf0017180.002	Low
elf0017180.003	Low
elf0017180.004	Low
elf0004656.002	Low
elf0004656.003	Low
elf0024338.002	Low
elf0016391.002	Low
elf0014334.002	Low
elf0005624.002	Low
elf0005624.003	Low
elf0014603.002	Low
elf0019484.002	Low
elf0024149.002	Low
elf0024149.003	Low
elf0005782.002	Low
elf0001503.002	Low
elf0001503.003	Low
elf0013695.002	Low
elf0013695.008	Low
elf0002648.002	Low
elf0001409.002	Low
elf0011136.002	Low
elf0001901.002	Low
elf0001901.010	Low
elf0005187.003	Low
elf0005303.002	Low
elf0007052.002	Low
elf0012995.002	Low
elf0022988.002	Low
elf0002086.002	Low
elf0032723.002	Low
elf0012702.002	Low
elf0009192.002	Low
elf0002632.002	Low
elf0025197.002	Low
elf0033023.002	Low
elf0033023.004	Low
elf0003081.002	Low
elf0020757.002	Low
elf0003471.002	Low
elf0003471.003	Low
elf0012926.002	Low
elf0013227.002	Low
elf0019174.002	Low
elf0000375.002	Low
elf0000375.003	Low
elf0000375.005	Low
elf0016431.002	Low
elf0016431.003	Low
elf0017776.002	Low
elf0017012.002	Low
elf0005068.002	Low
elf0004346.002	Low
elf0008020.002	Low
elf0008020.003	Low
elf0001431.002	Low
elf0015824.002	Low
elf0002217.002	Low
elf0017855.002	Low
elf0013259.002	Low
elf0023391.002	Low
elf0022681.002	Low
elf0006550.002	Low
elf0016473.002	Low
elf0005402.002	Low
elf0017865.002	Low
elf0009130.002	Low
elf0009130.003	Low
elf0005628.002	Low
elf0005628.003	Low
elf0007003.002	Low
elf0016989.002	Low
elf0018988.002	Low
elf0018988.003	Low
elf0001214.002	Low
elf0007433.002	Low
elf0004244.002	Low
elf0004244.003	Low
elf0001049.002	Low
elf0013687.002	Low
elf0000326.002	Low
elf0000326.003	Low
elf0032824.002	Low
elf0016856.002	Low
elf0016856.003	Low
elf0002450.002	Low
elf0002450.003	Low
elf0002009.003	Low
elf0022268.002	Low
elf0017915.002	Low
elf0014358.003	Low
elf0007073.002	Low
elf0019208.002	Low
elf0007414.002	Low
elf0020238.003	Low
elf0009235.002	Low
elf0010772.003	Low
elf0006176.002	Low
elf0015897.002	Low
elf0020259.002	Low
elf0000359.002	Low
elf0005593.002	Low
elf0011356.002	Low
elf0011159.002	Low
elf0004161.002	Low
elf0001535.002	Low
elf0001535.003	Low
elf0002743.002	Low
elf0010199.002	Low
elf0010199.003	Low
elf0010199.004	Low
elf0013508.002	Low
elf0007084.002	Low
elf0017326.002	Low
elf0023184.002	Low
elf0021182.002	Low
elf0012147.002	Low
elf0018019.003	Low
elf0015945.002	Low
elf0006663.002	Low
elf0012070.002	Low
elf0013484.002	Low
elf0017571.002	Low
elf0017571.004	Low
elf0010150.002	Low
elf0017700.002	Low
elf0020812.002	Low
elf0026702.002	Low
elf0013277.002	Low
elf0001586.003	Low
elf0011874.002	Low
elf0011874.003	Low
elf0033615.002	Low
elf0000848.002	Low
elf0002453.002	Low
elf0018072.002	Low
elf0026684.002	Low
elf0012793.002	Low
elf0012055.002	Low
elf0004535.002	Low
elf0004535.003	Low
elf0022858.004	Low
elf0022858.005	Low
elf0013639.002	Low
elf0013639.003	Low
elf0004771.002	Low
elf0004771.003	Low
elf0024474.002	Low
elf0004336.002	Low
elf0000315.002	Low
elf0000315.003	Low
elf0015855.002	Low
elf0001307.002	Low
elf0002479.003	Low
elf0024075.002	Low
elf0015695.002	Low
elf0003516.004	Low
elf0002014.002	Low
elf0002014.003	Low
elf0019557.002	Low
elf0003512.003	Low
elf0018509.002	Low
elf0003469.002	Low
elf0003469.003	Low
elf0012390.002	Low
elf0012390.003	Low
elf0023915.002	Low
elf0024737.002	Low
elf0032920.002	Low
elf0000983.002	Low
elf0017935.002	Low
elf0026694.002	Low
elf0008659.002	Low
elf0016272.002	Low
elf0017023.002	Low
elf0017023.003	Low
elf0004608.002	Low
elf0010370.002	Low
elf0002804.002	Low
elf0017661.003	Low
elf0009908.002	Low
elf0014171.002	Low
elf0013392.002	Low
elf0008670.002	Low
elf0022745.002	Low
elf0026237.003	Low
elf0007591.002	Low
elf0012833.002	Low
elf0003335.002	Low
elf0001215.002	Low
elf0002092.002	Low
elf0002092.003	Low
elf0022499.002	Low
elf0022499.003	Low
elf0022499.004	Low
elf0016190.002	Low
elf0000662.002	Low
elf0021632.002	Low
elf0018820.002	Low
elf0018820.003	Low
elf0008293.002	Low
elf0008293.006	Low
elf0016467.002	Low
elf0013108.002	Low
elf0015759.002	Low
elf0015759.004	Low
elf0015759.005	Low
elf0021574.003	Low
elf0018675.002	Low
elf0008008.002	Low
elf0018595.002	Low
elf0018595.003	Low
elf0018595.004	Low
elf0018595.005	Low
elf0025852.003	Low
elf0022135.002	Low
elf0022135.003	Low
elf0001416.002	Low
elf0001416.009	Low
elf0001416.010	Low
elf0001416.004	Low
elf0001416.007	Low
elf0014109.002	Low
elf0001080.002	Low
elf0001080.004	Low
elf0004857.002	Low
elf0017842.002	Low
elf0025279.002	Low
elf0008353.002	Low
elf0015684.002	Low
elf0013865.002	Low
elf0004721.002	Low
elf0004721.004	Low
elf0012172.002	Low
elf0019616.003	Low
elf0017308.002	Low
elf0005786.002	Low
elf0000364.002	Low
elf0000364.003	Low
elf0015727.002	Low
elf0011393.002	Low
elf0011393.003	Low
elf0016165.002	Low
elf0007383.002	Low
elf0023390.002	Low
elf0003658.003	Low
elf0001722.002	Low
elf0004657.002	Low
elf0023065.003	Low
elf0026347.002	Low
elf0013184.002	Low
elf0013184.003	Low
elf0013184.004	Low
elf0013366.003	Low
elf0015122.003	Low
elf0026691.002	Low
elf0013822.002	Low
elf0007477.002	Low
elf0009662.002	Low
elf0009662.003	Low
elf0004778.002	Low
elf0025047.003	Low
elf0009379.002	Low
elf0008839.002	Low
elf0018025.002	Low
elf0005429.002	Low
elf0005429.004	Low
elf0002762.002	Low
elf0011023.002	Low
elf0023067.002	Low
elf0000943.002	Low
elf0000943.003	Low
elf0003361.002	Low
elf0003361.003	Low
elf0003361.005	Low
elf0021461.002	Low
elf0014036.003	Low
elf0019393.002	Low
elf0004667.004	Low
elf0014529.002	Low
elf0020000.004	Low
elf0011559.003	Low
elf0025166.004	Low
elf0025166.006	Low
elf0000086.002	Low
elf0021374.002	Low
elf0005011.002	Low
elf0005011.003	Low
elf0015324.003	Low
elf0032915.002	Low
elf0000544.002	Low
elf0012472.002	Low
elf0007618.003	Low
elf0001172.002	Low
elf0000957.002	Low
elf0007449.002	Low
elf0022178.002	Low
elf0023524.002	Low
elf0017106.002	Low
elf0005921.002	Low
elf0017319.002	Low
elf0004520.002	Low
elf0013304.002	Low
elf0000121.002	Low
elf0006347.002	Low
elf0016301.002	Low
elf0000266.002	Low
elf0005953.003	Low
elf0010661.002	Low
elf0022207.002	Low
elf0022207.003	Low
elf0022207.004	Low
elf0015105.002	Low
elf0007253.002	Low
elf0002034.003	Low
elf0008282.002	Low
elf0015724.002	Low
elf0015724.003	Low
elf0021141.002	Low
elf0006033.002	Low
elf0023830.002	Low
elf0023830.003	Low
elf0018191.002	Low
elf0008631.002	Low
elf0008631.003	Low
elf0014837.002	Low
elf0011409.002	Low
elf0013833.002	Low
elf0024205.002	Low
elf0002013.002	Low
elf0021734.002	Low
elf0021734.003	Low
elf0019614.002	Low
elf0019614.003	Low
elf0001775.002	Low
elf0024918.002	Low
elf0005529.003	Low
elf0007436.002	Low
elf0001686.002	Low
elf0018498.002	Low
elf0018498.003	Low
elf0000738.002	Low
elf0013845.003	Low
elf0022839.002	Low
elf0022839.004	Low
elf0023760.002	Low
elf0021352.002	Low
elf0006043.002	Low
elf0006043.004	Low
elf0015066.002	Low
elf0000029.002	Low
elf0000029.006	Low
elf0022907.002	Low
elf0022907.004	Low
elf0022907.003	Low
elf0024693.003	Low
elf0009389.002	Low
elf0004619.002	Low
elf0014200.002	Low
elf0002699.002	Low
elf0002699.004	Low
elf0022375.002	Low
elf0022375.003	Low
elf0007522.002	Low
elf0007522.003	Low
elf0006380.002	Low
elf0014913.002	Low
elf0014913.003	Low
elf0006013.002	Low
elf0002390.002	Low
elf0002390.004	Low
elf0002390.006	Low
elf0002390.008	Low
elf0017032.002	Low
elf0017032.003	Low
elf0007727.002	Low
elf0007727.003	Low
elf0001292.002	Low
elf0015491.002	Low
elf0015491.003	Low
elf0015491.005	Low
elf0015491.006	Low
elf0006667.002	Low
elf0006151.002	Low
elf0025173.002	Low
elf0025173.004	Low
elf0014812.002	Low
elf0014812.004	Low
elf0003323.002	Low
elf0008963.003	Low
elf0001048.002	Low
elf0021004.002	Low
elf0003522.003	Low
elf0003522.004	Low
elf0012668.002	Low
elf0012668.003	Low
elf0010825.002	Low
elf0017747.002	Low
elf0010895.002	Low
elf0010895.003	Low
elf0006258.002	Low
elf0018396.002	Low
elf0024198.002	Low
elf0004281.002	Low
elf0004281.003	Low
elf0012135.002	Low
elf0002579.002	Low
elf0002579.004	Low
elf0006158.002	Low
elf0019455.002	Low
elf0004591.002	Low
elf0012514.002	Low
elf0012514.003	Low
elf0022443.002	Low
elf0022443.004	Low
elf0022889.002	Low
elf0022889.003	Low
elf0022889.005	Low
elf0009053.003	Low
elf0019346.002	Low
elf0020025.002	Low
elf0011639.002	Low
elf0004455.002	Low
elf0010987.003	Low
elf0001162.002	Low
elf0001162.004	Low
elf0001162.005	Low
elf0008236.002	Low
elf0004643.002	Low
elf0003472.002	Low
elf0003428.002	Low
elf0012958.002	Low
elf0009974.002	Low
elf0012221.004	Low
elf0012221.006	Low
elf0019106.002	Low
elf0011992.002	Low
elf0013762.002	Low
elf0013762.004	Low
elf0013762.006	Low
elf0005790.002	Low
elf0005790.003	Low
elf0024519.002	Low
elf0024519.003	Low
elf0023214.002	Low
elf0002282.002	Low
elf0002282.003	Low
elf0000087.002	Low
elf0015534.002	Low
elf0015534.003	Low
elf0004670.002	Low
elf0004670.003	Low
elf0004670.004	Low
elf0025286.002	Low
elf0025286.003	Low
elf0025286.004	Low
elf0025286.005	Low
elf0014273.002	Low
elf0025748.004	Low
elf0005256.002	Low
elf0020155.002	Low
elf0020155.003	Low
elf0017899.002	Low
elf0017899.003	Low
elf0020434.002	Low
elf0024799.002	Low
elf0022007.002	Low
elf0000190.002	Low
elf0023744.002	Low
elf0023744.003	Low
elf0023744.005	Low
elf0007364.002	Low
elf0024022.002	Low
elf0024022.004	Low
elf0032724.002	Low
elf0006961.002	Low
elf0008512.002	Low
elf0018619.002	Low
elf0018619.003	Low
elf0024104.002	Low
elf0024104.003	Low
elf0011941.002	Low
elf0011941.003	Low
elf0011941.005	Low
elf0006021.002	Low
elf0006703.002	Low
elf0011276.002	Low
elf0007240.002	Low
elf0011712.002	Low
elf0021112.002	Low
elf0021112.003	Low
elf0021112.004	Low
elf0010746.002	Low
elf0025088.002	Low
elf0024993.002	Low
elf0006135.002	Low
elf0006135.003	Low
elf0017642.002	Low
elf0019785.002	Low
elf0019785.003	Low
elf0019785.004	Low
elf0019785.006	Low
elf0019785.007	Low
elf0019830.002	Low
elf0000491.003	Low
elf0018666.003	Low
elf0013719.002	Low
elf0006134.002	Low
elf0021264.002	Low
elf0021022.002	Low
elf0011816.002	Low
elf0004488.002	Low
elf0018519.003	Low
elf0024533.002	Low
elf0000230.002	Low
elf0003133.002	Low
elf0011158.002	Low
elf0000998.002	Low
elf0010323.002	Low
elf0009283.002	Low
elf0005864.002	Low
elf0005864.003	Low
elf0019774.002	Low
elf0001908.002	Low
elf0001908.003	Low
elf0020177.002	Low
elf0020177.003	Low
elf0020177.004	Low
elf0007419.002	Low
elf0023189.002	Low
elf0011320.002	Low
elf0011294.002	Low
elf0007066.002	Low
elf0023928.002	Low
elf0020863.002	Low
elf0007513.002	Low
elf0012692.003	Low
elf0023385.002	Low
elf0018082.002	Low
elf0018082.003	Low
elf0024491.002	Low
elf0006899.002	Low
elf0022209.002	Low
elf0010765.003	Low
elf0021687.002	Low
elf0021656.002	Low
elf0021656.004	Low
elf0001504.002	Low
elf0014866.003	Low
elf0021479.002	Low
elf0019522.002	Low
elf0019522.004	Low
elf0024924.002	Low
elf0024924.004	Low
elf0024924.005	Low
elf0006860.002	Low
elf0004178.002	Low
elf0013010.002	Low
elf0013010.004	Low
elf0016580.002	Low
elf0004615.002	Low
elf0020227.002	Low
elf0003755.002	Low
elf0001814.002	Low
elf0001814.004	Low
elf0001814.005	Low
elf0001814.006	Low
elf0000114.002	Low
elf0000114.003	Low
elf0009868.002	Low
elf0024587.003	Low
elf0014523.002	Low
elf0014523.003	Low
elf0023846.002	Low
elf0023846.003	Low
elf0001105.002	Low
elf0004672.002	Low
elf0018079.002	Low
elf0018079.003	Low
elf0018079.004	Low
elf0013898.002	Low
elf0032730.002	Low
elf0008261.002	Low
elf0011473.002	Low
elf0001413.002	Low
elf0011267.002	Low
elf0011267.003	Low
elf0018264.002	Low
elf0018264.004	Low
elf0018382.002	Low
elf0018382.004	Low
elf0018382.007	Low
elf0018382.010	Low
elf0016744.002	Low
elf0016744.003	Low
elf0005678.002	Low
elf0005678.003	Low
elf0003419.002	Low
elf0022786.002	Low
elf0003203.002	Low
elf0024398.002	Low
elf0024398.003	Low
elf0014902.002	Low
elf0014902.004	Low
elf0026012.002	Low
elf0026012.003	Low
elf0023902.002	Low
elf0023902.003	Low
elf0023902.004	Low
elf0023902.005	Low
elf0010021.002	Low
elf0018525.003	Low
elf0017891.002	Low
elf0004118.002	Low
elf0004118.003	Low
elf0004118.004	Low
elf0009723.003	Low
elf0014362.002	Low
elf0011231.002	Low
elf0011231.003	Low
elf0013768.002	Low
elf0013768.003	Low
elf0013768.004	Low
elf0011689.002	Low
elf0020498.002	Low
elf0020498.003	Low
elf0003413.002	Low
elf0004360.002	Low
elf0004360.004	Low
elf0004360.005	Low
elf0016647.002	Low
elf0001309.002	Low
elf0012450.002	Low
elf0018543.002	Low
elf0003192.002	Low
elf0015815.002	Low
elf0015815.003	Low
elf0009203.002	Low
elf0009203.003	Low
elf0025843.003	Low
elf0000409.002	Low
elf0000409.004	Low
elf0016790.002	Low
elf0014116.002	Low
elf0014116.003	Low
elf0014116.005	Low
elf0005280.002	Low
elf0015159.003	Low
elf0020740.002	Low
elf0007381.002	Low
elf0014166.002	Low
elf0016297.002	Low
elf0005218.002	Low
elf0017775.002	Low
elf0007296.002	Low
elf0019205.002	Low
elf0015186.002	Low
elf0019676.002	Low
elf0015785.002	Low
elf0010409.002	Low
elf0007331.004	Low
elf0021566.005	Low
elf0021566.003	Low
elf0021107.002	Low
elf0019317.002	Low
elf0019317.003	Low
elf0021596.002	Low
elf0025524.002	Low
elf0025524.003	Low
elf0000516.002	Low
elf0012208.002	Low
elf0005403.002	Low
elf0001721.002	Low
elf0008415.002	Low
elf0008415.003	Low
elf0005970.002	Low
elf0000356.002	Low
elf0003249.002	Low
elf0004515.002	Low
elf0019276.002	Low
elf0002748.002	Low
elf0022905.002	Low
elf0024890.002	Low
elf0017641.002	Low
elf0022327.002	Low
elf0007439.002	Low
elf0008964.002	Low
elf0026277.002	Low
elf0008842.002	Low
elf0008842.003	Low
elf0021324.002	Low
elf0025124.002	Low
elf0011266.003	Low
elf0005734.002	Low
elf0005734.003	Low
elf0007860.002	Low
elf0016135.002	Low
elf0016135.003	Low
elf0019170.002	Low
elf0001065.002	Low
elf0012122.002	Low
elf0012122.003	Low
elf0003787.002	Low
elf0003401.002	Low
elf0003003.002	Low
elf0004212.002	Low
elf0004212.003	Low
elf0009234.003	Low
elf0019765.003	Low
elf0022138.002	Low
elf0022138.003	Low
elf0021723.002	Low
elf0003387.002	Low
elf0012944.002	Low
elf0012944.008	Low
elf0012944.004	Low
elf0012944.006	Low
elf0015588.002	Low
elf0015712.002	Low
elf0018172.002	Low
elf0006929.002	Low
elf0032725.002	Low
elf0020421.004	Low
elf0020421.006	Low
elf0023112.004	Low
elf0019257.002	Low
elf0025019.002	Low
elf0021003.002	Low
elf0021003.003	Low
elf0007146.003	Low
elf0017720.003	Low
elf0007631.002	Low
elf0007631.003	Low
elf0021567.003	Low
elf0010612.002	Low
elf0009433.002	Low
elf0021403.002	Low
elf0008776.003	Low
elf0007415.002	Low
elf0022146.002	Low
elf0025280.002	Low
elf0019907.002	Low
elf0033028.002	Low
elf0033028.003	Low
